season,deputy_id,deputy_name,vist_rank,golos_rank,zakon_rank,allIn_rank,party_name_clean,days,times
4,99110313,Коган Юрий Владимирович,2,4,2,3,лдпр,1111,1
4,99110314,Швалев Федор Михайлович,1,5,3,3,единая россия,1097,1
4,99110388,Хамитов Эдуард Шайхуллович,2,5,3,4,единая россия,1011,1
4,99110390,Шипунов Константин Борисович,2,5,3,4,единая россия,988,1
4,99110461,Тепляков Евгений Нодариевич,1,4,3,3,лдпр,796,1
4,99110464,Варшавский Вадим Евгеньевич,1,5,1,2,единая россия,796,1
4,99110476,Шаврин Сергей Иванович,1,5,2,3,единая россия,747,1
4,99110477,Ерёмин Дмитрий Владимирович,1,5,3,3,единая россия,727,1
4,99110512,Малашенко Виктор Александрович,1,5,1,3,единая россия,650,1
4,99110513,Говоров Леонид Владимирович,1,5,1,3,единая россия,650,1
4,99110515,Мальцева Людмила Давыдовна,1,5,1,2,единая россия,635,1
4,99110545,Куликов Олег Анатольевич,1,4,1,2,кпрф,554,1
4,99110563,Сивиркин Дмитрий Вадимович,1,5,1,2,единая россия,182,1
4,99110604,Иванова Светлана Васильевна,3,3,1,2,кпрф,440,1
4,99110650,Полуханов Андрей Анатольевич,1,2,1,1,лдпр,260,1
4,99110671,Зубалев Владимир Степанович,1,1,1,1,Без или др,206,1
5,99100002,Абельцев Сергей Николаевич,3,2,1,2,лдпр,1364,4
5,99100015,Апарина Алевтина Викторовна,4,4,1,3,кпрф,1457,5
5,99100052,Булавинов Вадим Евгеньевич,1,5,1,2,единая россия,341,3
5,99100099,Говорухин Станислав Сергеевич,2,5,1,3,единая россия,1457,5
5,99100108,Гостев Руслан Георгиевич,3,3,2,3,кпрф,1457,5
5,99100109,Грачёв Иван Дмитриевич,1,3,2,2,справедливая россия,1457,4
5,99100110,Грешневиков Анатолий Николаевич,4,3,2,3,справедливая россия,1457,5
5,99100128,Дмитриева Оксана Генриховна,5,3,3,4,справедливая россия,1456,5
5,99100132,Дюдяев Геннадий Тимофеевич,1,5,1,2,единая россия,696,2
5,99100142,Жириновский Владимир Вольфович,5,1,3,3,лдпр,1457,5
5,99100147,Журко Василий Васильевич,1,2,3,2,лдпр,1457,3
5,99100158,Затулин Константин Федорович,3,5,1,3,единая россия,1457,3
5,99100171,Зюганов Геннадий Андреевич,4,4,1,3,кпрф,1457,5
5,99100179,Илюхин Виктор Иванович,4,4,1,3,кпрф,1181,5
5,99100225,Кулик Геннадий Васильевич,5,5,4,5,единая россия,1457,5
5,99100229,Лахова Екатерина Филипповна,2,5,1,3,единая россия,1457,5
5,99100248,Макаров Андрей Михайлович,5,5,4,5,единая россия,1457,4
5,99100260,Медведев Павел Алексеевич,3,5,3,4,единая россия,1457,5
5,99100315,Плетнева Тамара Васильевна,5,4,3,4,кпрф,1457,5
5,99100319,Пономарёв Алексей Алексеевич,1,4,1,2,кпрф,1457,4
5,99100336,Решульский Сергей Николаевич,5,4,3,4,кпрф,1457,5
5,99100398,Федоров Евгений Алексеевич,4,5,4,5,единая россия,1457,3
5,99100407,Харитонов Николай Михайлович,4,4,2,3,кпрф,1457,5
5,99100415,Чикин Валентин Васильевич,1,4,1,2,кпрф,1457,5
5,99100416,Чилингаров Артур Николаевич,2,5,4,4,единая россия,1418,5
5,99100434,Шуба Виталий Борисович,4,5,1,4,единая россия,1457,5
5,99100452,Морозов Олег Викторович,5,5,1,4,единая россия,1457,5
5,99100522,Иванов Сергей Владимирович,5,2,3,3,лдпр,1457,2
5,99100543,Алферов Жорес Иванович,1,4,1,2,кпрф,1457,4
5,99100550,Курдюмов Александр Борисович,1,1,1,1,лдпр,119,2
5,99100577,Овсянников Владимир Анатольевич,1,2,1,1,лдпр,44,2
5,99100584,Островский Алексей Владимирович,4,2,1,2,лдпр,1457,2
5,99100601,Рашкин Валерий Федорович,3,4,1,3,кпрф,1457,3
5,99100647,Климов Андрей Аркадьевич,4,5,1,3,единая россия,1457,3
5,99100650,Лекарева Вера Александровна,5,4,3,4,справедливая россия,1457,2
5,99100654,Шаккум Мартин Люцианович,5,5,5,5,единая россия,1457,3
5,99100670,Яковлева Татьяна Владимировна,1,5,3,3,единая россия,1457,3
5,99100676,Шиманов Александр Алексеевич,2,5,2,3,единая россия,1457,3
5,99100678,Клюкин Александр Николаевич,1,5,2,3,единая россия,1457,3
5,99100680,Шишкарев Сергей Николаевич,4,5,3,4,единая россия,1457,3
5,99100685,Драганов Валерий Гаврилович,5,5,3,5,единая россия,1457,3
5,99100686,Резник Борис Львович,3,5,1,3,единая россия,1457,3
5,99100690,Савельев Дмитрий Владимирович,2,5,1,3,единая россия,1457,3
5,99100692,Карелин Александр Александрович,1,5,3,3,единая россия,1457,3
5,99100696,Скоч Андрей Владимирович,1,5,3,3,единая россия,1457,3
5,99100697,Гришин Виктор Иванович,1,5,1,2,единая россия,260,3
5,99100700,Чайка Валентин Васильевич,1,5,1,2,единая россия,1457,3
5,99100702,Руденский Игорь Николаевич,2,5,3,4,единая россия,1457,3
5,99100707,Гималов Рафаэль Имамович,1,5,3,3,единая россия,1457,3
5,99100711,Колесников Сергей Иванович,2,5,2,3,единая россия,1457,3
5,99100713,Неверов Сергей Иванович,3,5,4,4,единая россия,1457,3
5,99100715,Гришанков Михаил Игнатьевич,3,5,4,4,единая россия,1457,3
5,99100727,Леонтьев Георгий Карпеевич,1,5,2,3,единая россия,1457,3
5,99100729,Пекарев Владимир Янович,1,5,3,3,единая россия,1457,3
5,99100731,Иванов Анатолий Семенович,4,5,3,4,единая россия,1457,3
5,99100733,Ковалев Николай Дмитриевич,4,5,4,5,единая россия,1457,3
5,99100734,Рязанский Валерий Владимирович,3,5,1,3,единая россия,1271,3
5,99100739,Ольшанский Николай Михайлович,1,5,1,2,единая россия,1116,3
5,99100741,Паутов Виктор Николаевич,1,4,1,2,кпрф,1457,3
5,99100743,Гальченко Валерий Владимирович,1,5,2,3,единая россия,1457,3
5,99100745,Войтенко Виктор Петрович,1,5,1,3,единая россия,1437,3
5,99100748,Гуров Александр Иванович,3,5,2,4,единая россия,1457,3
5,99100749,Исаев Андрей Константинович,4,5,3,4,единая россия,1457,3
5,99100750,Лебедев Игорь Владимирович,4,2,4,3,лдпр,1457,3
5,99100756,Липатов Юрий Александрович,4,5,1,3,единая россия,1457,3
5,99100761,Крашенинников Павел Владимирович,4,5,5,5,единая россия,1457,3
5,99100764,Гайнуллина Фарида Исмагиловна,5,5,3,5,единая россия,1457,3
5,99100766,Косачев Константин Иосифович,4,5,1,3,единая россия,1457,3
5,99100769,Ветров Константин Владимирович,1,1,3,2,лдпр,1457,3
5,99100776,Слуцкий Леонид Эдуардович,2,1,3,2,лдпр,1457,3
5,99100781,Муцоев Зелимхан Аликоевич,1,5,1,2,единая россия,1457,3
